id,shape,d_size,color,clarity,cut,polish,sym,flour,m1,m2,m3,d_depth,d_table,d_ref,reportNo,detail,disc,rate,location,certNo,milky,eyeClean,browness,isbuy,los,isdisp,cert,types,disc1,oldRef,rap,update_time,sys_status,green,up_file_name,is_sh,certificate,daylight,order_by,is_size_normal,black,is_bgm,bt,bc,wt,wc,temp,order_tj,order_sx,rate_add,count_rate,insert_type,currentPage,pageSize,totalPage,totalRecord,shape_en,location_en,is_own_filter_stock,num_all,isown,app_check_code,sign,sessionkey,status,girdle,video,cgno,remark,disc2,rate1
4350887854,圆形,0.45,E,VVS1,EX,EX,EX,NON,4.96,4.93,2.97,60.0,60,100736067314,7353397337,62919,-101.0,2984.85,印度,7353397337,无奶,-,无咖,1,diamonds.kirangems.com,1,GIA,,0.0,GKKUVIKIUVG2,3300.0,"Jun 28, 2020 10:28:14 PM",0,,kirangems接口导入,0,https://photo.diamondasset.in:8080/Picture/7353397337.pdf,,0,1,N,0,BT0,BC0,WT1,-,4.96,0,0,0.0,2984.85,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,MED to STK,,,,,
4350852545,圆形,0.46,E,VVS1,EX,EX,EX,NON,4.96,4.95,3.07,62.0,58,100734982334,1353188115,62919,-97.0,2990.46,香港,1353188115,无奶,-,无咖,1,diamonds.kirangems.com,1,GIA,,0.0,GKKUV2HDLVV2,3300.0,"Jun 28, 2020 10:23:35 PM",0,,kirangems接口导入,0,https://photo.diamondasset.in:8080/Picture/1353188115.pdf,,0,1,N,0,BT0,BC0,-,-,4.96,0,0,0.0,2990.46,1,0,0,0,0,ROUND,HK,True,0,False,0,,,,MED to STK,,,,,
4344074214,圆形,0.45,E,VVS2,EX,EX,EX,NON,5.02X5.00X2.96,,,59.0,60.0,5015827,6207686730,66444,-107.8,2992.32,印度,6207686730,无奶,-,无咖,1,www.zuansoft.com,1,GIA,,0.0,ZKGZDLU,3200.0,"Jun 27, 2020 2:02:48 PM",0,,66444 0627.xlsx,0,https://d6z2uq3gvx7kk.cloudfront.net/Images/6207686730.jpg,https://d6z2uq3gvx7kk.cloudfront.net/videos/5015827/still.jpg,0,1,N,0,BT0,BC0,-,WC1,5.02,0,0,0.0,2992.32,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,,,,,,
4344178168,圆形,0.45,E,VVS1,EX,EX,EX,NON,4.88X4.90X3.07,,,62.6,57.0,1834590201,6352186275,63050,-90.02,2992.815,印度,6352186275,无奶,-,无咖,1,www.zuansoft.com,1,GIA,,0.0,GDV2ZHKLKG,3500.0,"Jun 27, 2020 2:11:41 PM",0,,63050 0623.xlsx,0,https://media.hdfiles.in:8520/cert.aspx?StoneId=1834590201,https://media.hdfiles.in:8520/HD4/imaged/1834590201/still.jpg,0,1,N,0,BT0,BC0,-,-,4.90,0,0,0.0,2992.815,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,,IMG,,,,
4344178170,圆形,0.45,E,VVS1,EX,EX,EX,NON,4.85X4.88X3.05,,,62.7,57.0,6860760146,3355243078,63050,-90.02,2992.815,印度,3355243078,无奶,-,无咖,1,www.zuansoft.com,1,GIA,,0.0,IDIKUIKG2I,3500.0,"Jun 27, 2020 2:11:41 PM",0,,63050 0623.xlsx,0,https://media.hdfiles.in:8520/cert.aspx?StoneId=6860760146,https://media.hdfiles.in:8520/HD4/imaged/6860760146/still.jpg,0,1,N,0,BT0,BC0,-,-,4.88,0,0,0.0,2992.815,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,,IMG,,,,
4350873328,圆形,0.47,E,VVS1,EX,EX,EX,NON,4.97,4.93,3.12,63.0,58,100735711104,5346681936,62919,-93.0,2993.43,香港,5346681936,无奶,-,无咖,1,diamonds.kirangems.com,1,GIA,,0.0,GKKUVZUGGGK2,3300.0,"Jun 28, 2020 10:24:47 PM",0,,kirangems接口导入,0,https://photo.diamondasset.in:8080/Picture/5346681936.pdf,,0,1,N,0,BT0,BC0,-,-,4.97,0,0,0.0,2993.43,1,0,0,0,0,ROUND,HK,True,0,False,0,,,,MED to STK,,,,,
4350516584,圆形,0.48,E,VVS1,EX,EX,EX,NON,4.99X5.02X3.12,,,62.30,58.00,F170-195A,2354250274,97085,-89.0,2993.7599999999998,孟买,2354250274,无奶,EC0,无咖,1,ratnakala.dotnodecoders.com,1,GIA,,0.0,FGUK-GHZA,3300.0,"Jun 28, 2020 9:10:29 PM",0,,dotnodecoders接口导入,0,,,0,1,N,0,BT0,BC0,-,-,5.02,0,0,0.0,2993.7599999999998,1,0,0,0,0,ROUND,MUMBAI,True,0,False,0,,,,,https://v360.in/Excellent/vision360.html?d=F170-195A,,,,
4351001215,圆形,0.46,E,VVS1,EX,EX,EX,NON,4.9X4.93X3.09,,,62.9,57,0.40W368619,5353263769,50841,-86.18,2997.498,印度,5353263769,无奶,-,无咖,1,starrays.com,1,GIA,,1.8,K.2KWVIDIGH,3500.0,"Jun 28, 2020 10:53:15 PM",0,,starrays.com文档在线导入,0,https://dnadiamond.net/DNA/FrmShowCert.aspx?refno=0.40W368619,,0,1,N,0,BT0,BC0,-,-,4.93,0,0,0.0,2997.498,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,M-SL.TK,,,,,
4350886267,圆形,0.45,E,VVS1,EX,EX,EX,NON,4.91,4.88,3.06,62.4,55,100731423865,6351376349,62919,-102.0,2999.7000000000003,印度,6351376349,无奶,-,无咖,1,diamonds.kirangems.com,1,GIA,,0.0,GKKUVG2LVDIZ,3300.0,"Jun 28, 2020 10:27:44 PM",0,,kirangems接口导入,0,https://photo.diamondasset.in:8080/Picture/6351376349.pdf,https://photo.diamondasset.in:8080/imagesM/6351376349.jpg,0,1,N,0,BT0,BC0,-,-,4.91,0,0,0.0,2999.7000000000003,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,MED to STK,https://photo.diamondasset.in/photo/appVideo.jsp?idv=6351376349,,,,
4350519053,圆形,0.46,D,VVS2,EX,EX,EX,NON,4.90X4.92X3.06,,,62.30,59.00,F190-144A,6355417678,97085,-104.0,3002.88,孟买,6355417678,无奶,EC0,无咖,1,ratnakala.dotnodecoders.com,1,GIA,,0.0,FGHK-G22A,3200.0,"Jun 28, 2020 9:10:53 PM",0,,dotnodecoders接口导入,0,,,0,1,N,0,BT0,BC0,-,-,4.92,0,0,0.0,3002.88,1,0,0,0,0,ROUND,MUMBAI,True,0,False,0,,,,,https://v360.in/Excellent/vision360.html?d=F190-144A,,,,
4350880814,圆形,0.46,D,VVS2,EX,EX,EX,NON,4.95,4.91,3.10,62.8,55,100735984457,6351246651,62919,-104.0,3002.88,印度,6351246651,无奶,-,无咖,1,diamonds.kirangems.com,1,GIA,,0.0,GKKUVZHD22ZU,3200.0,"Jun 28, 2020 10:26:26 PM",0,,kirangems接口导入,0,https://photo.diamondasset.in:8080/Picture/6351246651.pdf,https://photo.diamondasset.in:8080/imagesM/6351246651.jpg,0,1,N,0,BT0,BC0,-,-,4.95,0,0,0.0,3002.88,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,MED to STK,https://photo.diamondasset.in/photo/appVideo.jsp?idv=6351246651,,,,
4351075086,圆形,0.46,D,VVS1,EX,EX,EX,NON,4.96,4.92,3.09,62.6,56.0,L294013401,1358225450,88933,-86.86,3008.4460000000004,印度,1358225450,无奶,EC0,无咖,1,service.cdinesh.in,1,GIA,,1.0,LLH2KGV2KG,3500.0,"Jun 28, 2020 11:15:47 PM",0,,service.cdinesh.in接口导入,0,https://www.pkstone.co.in/PK/CERTI/1358225450.jpg,,0,1,N,0,BT0,BC0,WT0,WC0,4.96,0,0,0.0,3008.4460000000004,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,,,,,,
4344178211,圆形,0.47,E,VVS2,EX,EX,EX,NON,5.01X5.04X3.08,,,61.3,58.0,4834590364,7358243782,63050,-100.1,3009.504,印度,7358243782,无奶,-,无咖,1,www.zuansoft.com,1,GIA,,0.0,2DV2ZHKVI2,3200.0,"Jun 27, 2020 2:11:41 PM",0,,63050 0623.xlsx,0,https://media.hdfiles.in:8520/cert.aspx?StoneId=4834590364,https://media.hdfiles.in:8520/HD4/imaged/4834590364/still.jpg,0,1,B,0,BT0,BC1,-,-,5.04,0,0,0.0,3009.504,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,,IMG,,,,
4350678700,圆形,0.45,E,IF,EX,EX,EX,NON,4.89X  4.86X  3.08,,,55,63.10,WLWO-03786,2347394854,32457,-85.8,3009.96,印度,2347394854,无奶,-,无咖,1,api.kgirdharlal.com,1,GIA,,0.0,WLWO-KVUDI,3600.0,"Jun 28, 2020 9:41:02 PM",0,,api.kgirdharlal.com  文档在线导入,0,,,0,1,N,0,-,-,-,-,4.89,0,0,0.0,3009.96,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,1,,,,,,
4350947542,圆形,0.46,D,VVS1,EX,EX,EX,NON,4.90,4.92,3.08,62.60,57.00,LD20020209,6341840633,48394,-87.0,3010.7000000000003,印度,6341840633,无奶,EC0,无咖,1,www.laxmidiamond.com,1,GIA,,0.0,LDLKKLKLKH,3500.0,"Jun 28, 2020 10:40:05 PM",0,,www.laxmidiamond.com文档在线导入,0,https://certifiedstone.info/certificate/LD20020209.pdf,https://certifiedstone.info/diamondimages/LD20020209/LD20020209_1.jpg,0,1,N,0,BT0,BC0,WT0,WC0,4.92,0,0,0.0,3010.7000000000003,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,,https://certifiedstone.info/viewer/vision360.html?d=LD20020209,,,,
4350683043,圆形,0.45,E,VVS1,EX,EX,EX,NON,4.96 X 4.99 X 2.98,,,60.00,60.00,B7-52,2357097456,90109,-103.0,3014.55,香港,2357097456,无奶,EC0,无咖,1,shubhlaxmi.diamx.net,1,GIA,,0.0,BU-ZL,3300.0,"Jun 28, 2020 9:42:06 PM",0,,diamx接口导入,0,https://1641035733.rsc.cdn77.org/Certificates/2357097456.pdf,,0,1,N,0,-,-,-,-, 4.99 ,0,0,0.0,3014.55,1,0,0,0,0,ROUND,HK,True,0,False,0,,,1,,,,,,
4350682714,圆形,0.45,D,VVS1,EX,EX,EX,NON,4.91 X 4.92 X 3.04,,,61.90,58.00,PE-136,6342467571,90109,-91.8,3020.85,香港,6342467571,无奶,EC0,无咖,1,shubhlaxmi.diamx.net,1,GIA,,0.0,PE-GVI,3500.0,"Jun 28, 2020 9:42:01 PM",0,,diamx接口导入,0,https://1641035733.rsc.cdn77.org/Certificates/6342467571.pdf,,0,1,N,0,-,-,-,-, 4.92 ,0,0,0.0,3020.85,1,0,0,0,0,ROUND,HK,True,0,False,0,,,1,,,,,,
4350908457,圆形,0.46,D,VVS1,EX,EX,EX,NON,4.95,4.92,3.08,62.5,55,SRZT21,1358053719,68981,-87.8,3023.58,印度,1358053719,无奶,EC0,无咖,1,api.sunrays.diamonds,1,GIA,,1.9,SRZTLG,3500.0,"Jun 28, 2020 10:33:02 PM",0,N,sunrays接口导入,0,,,0,1,N,1,-,-,-,-,4.95,0,0,0.0,3023.58,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,,,,,,
4350593546,圆形,0.45,D,VVS1,EX,EX,EX,NON,4.98 X 4.94 X 3.00,,,60.40,58.00,SDA260711,6352023130,74753,-92.0,3024.0,印度,6352023130,无奶,EC0,无咖,1,sd.diamx.net,1,GIA,,1.0,SDALIKUGG,3500.0,"Jun 28, 2020 9:25:09 PM",0,,diamx接口导入,0,https://www.gia.edu/report-check?reportno=6352023130,,0,1,N,0,-,-,-,-,4.98 ,0,0,0.0,3024.0,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,1,,,,,,
4348938579,圆形,0.48,E,VVS2,EX,EX,EX,NON,4.99X5.01X3.10,,,62.0,58.0,M010-3790,6345830443,81884,-110.0,3024.0,印度,6345830443,无奶,-,无咖,1,www.zuansoft.com,1,GIA,,0.0,MKGK-VUHK,3000.0,"Jun 28, 2020 1:57:23 PM",0,,81884 0628.xlsx,0,,,0,1,N,0,-,-,-,-,5.01,0,0,0.0,3024.0,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,,,,,,
4350884970,圆形,0.45,D,VVS2,EX,EX,EX,NON,4.91,4.89,3.06,62.4,57,100725679605,5353086578,62919,-110.0,3024.0,印度,5353086578,无奶,-,无咖,1,diamonds.kirangems.com,1,GIA,,0.0,GKKULZIUHIKZ,3200.0,"Jun 28, 2020 10:27:24 PM",0,,kirangems接口导入,0,,https://photo.diamondasset.in:8080/imagesM/5353086578.jpg,0,1,N,0,BT0,BC0,-,-,4.91,0,0,0.0,3024.0,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,STK,https://photo.diamondasset.in/photo/appVideo.jsp?idv=5353086578,,,,
4344074115,圆形,0.45,E,VVS1,EX,EX,EX,NON,4.93X4.89X3.03,,,61.8,59.0,5021192,5201720527,66444,-92.0,3024.0,印度,5201720527,无奶,-,无咖,1,www.zuansoft.com,1,GIA,,0.0,ZKLGGHL,3500.0,"Jun 27, 2020 2:02:48 PM",0,,66444 0627.xlsx,0,https://d6z2uq3gvx7kk.cloudfront.net/Images/5201720527.jpg,https://d6z2uq3gvx7kk.cloudfront.net/videos/5021192/still.jpg,0,1,N,0,BT0,BC0,WT0,WC0,4.93,0,0,0.0,3024.0,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,,,,,,
4350875838,圆形,0.45,D,VVS1,EX,EX,EX,NON,4.92,4.89,2.99,61.1,59,100736972744,7353173358,62919,-92.0,3024.0,香港,7353173358,无奶,-,无咖,1,diamonds.kirangems.com,1,GIA,,0.0,GKKUVIHULU22,3500.0,"Jun 28, 2020 10:25:34 PM",0,,kirangems接口导入,0,https://photo.diamondasset.in:8080/Picture/7353173358.pdf,,0,1,N,0,BT0,BC0,-,-,4.92,0,0,0.0,3024.0,1,0,0,0,0,ROUND,HK,True,0,False,0,,,,MED to STK,,,,,
4350519099,圆形,0.46,D,VVS1,EX,EX,EX,NON,4.92X4.94X3.06,,,62.00,57.00,F190-226A,1357232808,97085,-88.0,3026.8,孟买,1357232808,无奶,EC0,无咖,1,ratnakala.dotnodecoders.com,1,GIA,,0.0,FGHK-LLIA,3500.0,"Jun 28, 2020 9:10:54 PM",0,,dotnodecoders接口导入,0,,,0,1,N,0,BT0,BC0,-,-,4.94,0,0,0.0,3026.8,1,0,0,0,0,ROUND,MUMBAI,True,0,False,0,,,,,https://v360.in/Excellent/vision360.html?d=F190-226A,,,,
4351001197,圆形,0.45,E,VVS1,EX,EX,EX,NON,4.95X4.99X3.04,,,61.1,59,0.40W5000900,6342912359,50841,-92.18,3026.835,印度,6342912359,无奶,-,无咖,1,starrays.com,1,GIA,,1.8,K.2KWZKKKHKK,3500.0,"Jun 28, 2020 10:53:14 PM",0,,starrays.com文档在线导入,0,https://dnadiamond.net/DNA/FrmShowCert.aspx?refno=0.40W5000900,,0,1,N,0,BT0,BC0,-,-,4.99,0,0,0.0,3026.835,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,M-SL.TK,,,,,
4350161643,圆形,0.45,E,IF,EX,EX,EX,NON,4.89,4.86,3.07,62.9,57,KW-40,2344428040,73302,-87.0,3029.4,印度,2344428040,无奶,-,无咖,1,www.glowstaronline.com,1,GIA,,1.0,KW-2K,3600.0,"Jun 28, 2020 6:47:54 PM",0,,glowstaronline接口导入,0,,https://s3-ap-southeast-1.amazonaws.com/pics.glowstaronline.com/imaged/kw-40/still.jpg,0,1,N,0,BT0,BC0,-,-,4.89,0,0,0.0,3029.4,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,MED to STK,,,,,
4351001208,圆形,0.46,E,VVS1,EX,EX,EX,NON,4.94X4.97X3.08,,,62,57,0.40W367488,2347634809,50841,-88.18,3029.6980000000003,印度,2347634809,无奶,-,无咖,1,starrays.com,1,GIA,,1.8,K.2KWVIU2DD,3500.0,"Jun 28, 2020 10:53:15 PM",0,,starrays.com文档在线导入,0,https://dnadiamond.net/DNA/FrmShowCert.aspx?refno=0.40W367488,,0,1,N,0,BT0,BC0,-,-,4.97,0,0,0.0,3029.6980000000003,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,TN-M,,,,,
4351001213,圆形,0.46,E,VVS1,EX,EX,EX,NON,4.9X4.94X3.1,,,62.9,58,0.40W363762,5343207150,50841,-88.18,3029.6980000000003,印度,5343207150,无奶,-,无咖,1,starrays.com,1,GIA,,1.8,K.2KWVIVUIL,3500.0,"Jun 28, 2020 10:53:15 PM",0,,starrays.com文档在线导入,0,https://dnadiamond.net/DNA/FrmShowCert.aspx?refno=0.40W363762,,0,1,N,0,BT0,BC0,-,-,4.94,0,0,0.0,3029.6980000000003,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,M-SL.TK,,,,,
4350943746,圆形,0.46,E,VVS2,EX,EX,EX,NON,5.02,5.04,3.01,59.80,60.00,LD19126106,1349438471,48394,-119.9,3034.6200000000003,印度,1349438471,无奶,EC0,无咖,1,www.laxmidiamond.com,1,GIA,,0.0,LDGHGLIGKI,3000.0,"Jun 28, 2020 10:38:04 PM",0,,www.laxmidiamond.com文档在线导入,0,https://certifiedstone.info/certificate/LD19126106.pdf,https://certifiedstone.info/diamondimages/LD19126106/LD19126106_1.jpg,0,1,N,0,BT0,BC0,WT0,WC0,5.04,0,0,0.0,3034.6200000000003,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,,https://certifiedstone.info/viewer/vision360.html?d=LD19126106,,,,
4350944126,圆形,0.46,E,VVS2,EX,EX,EX,NON,5.01,5.04,3.00,59.70,60.00,LD19128374,7342508164,48394,-119.9,3034.6200000000003,印度,7342508164,无奶,EC0,无咖,1,www.laxmidiamond.com,1,GIA,,0.0,LDGHGLDVU2,3000.0,"Jun 28, 2020 10:38:11 PM",0,,www.laxmidiamond.com文档在线导入,0,https://certifiedstone.info/certificate/LD19128374.pdf,https://certifiedstone.info/diamondimages/LD19128374/LD19128374_1.jpg,0,1,N,0,BT0,BC0,WT0,WC0,5.04,0,0,0.0,3034.6200000000003,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,,https://certifiedstone.info/viewer/vision360.html?d=LD19128374,,,,
4350494823,圆形,0.46,D,VVS1,EX,EX,EX,NON,4.95,4.93,3.06,61.90,58.00,220406168,2356165017,32952,-78.38,3036.0276000000003,印度,2356165017,无奶,EC0,无咖,1,websvr.jbbros.com,1,GIA,,2.0,LLK2KIGID,3700.0,"Jun 28, 2020 9:07:57 PM",0,,websvr.jbbros.com接口导入,0,http://i.stonehdfile.com/StoneDetail/Certificate/GIA/220406168.jpg#Certi,,0,1,N,0,BT0,BC0,-,-,4.95,0,0,0.0,3036.0276000000003,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,4.00,,,,,
4350494825,圆形,0.46,D,VVS1,EX,EX,EX,NON,4.94,4.90,3.06,62.30,58.00,620100698,5346569591,32952,-78.38,3036.0276000000003,印度,5346569591,无奶,EC0,无咖,1,websvr.jbbros.com,1,GIA,,2.0,ILKGKKIHD,3700.0,"Jun 28, 2020 9:07:57 PM",0,,websvr.jbbros.com接口导入,0,http://i.stonehdfile.com/StoneDetail/Certificate/GIA/620100698.jpg#Certi,,0,1,N,0,BT0,BC0,-,-,4.94,0,0,0.0,3036.0276000000003,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,4.00,,,,,
4350680409,圆形,0.45,D,VVS1,EX,EX,EX,NON,4.89X  4.86X  3.08,,,56,63.20,OSSN-02410,1355238295,32457,-93.0,3039.75,印度,1355238295,无奶,-,无咖,1,api.kgirdharlal.com,1,GIA,,0.0,OSSN-KL2GK,3500.0,"Jun 28, 2020 9:41:26 PM",0,,api.kgirdharlal.com  文档在线导入,0,,,0,1,N,0,-,-,-,-,4.89,0,0,0.0,3039.75,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,1,,,,,,
4350867508,圆形,0.46,D,VVS1,EX,EX,EX,NON,4.95,4.92,3.11,63.1,56,100731157792,1348497841,62919,-89.0,3042.9,香港,1348497841,无奶,-,无咖,1,diamonds.kirangems.com,1,GIA,,0.0,GKKUVGGZUUHL,3500.0,"Jun 28, 2020 10:24:19 PM",0,,kirangems接口导入,0,https://photo.diamondasset.in:8080/Picture/1348497841.pdf,,0,1,N,0,BT0,BC0,-,-,4.95,0,0,0.0,3042.9,1,0,0,0,0,ROUND,HK,True,0,False,0,,,,MED to STK,,,,,
4350877235,圆形,0.46,E,VVS1,EX,EX,EX,NON,4.92,4.89,3.10,63.3,56,100736023528,6352219830,62919,-100.5,3043.59,印度,6352219830,无奶,-,无咖,1,diamonds.kirangems.com,1,GIA,,0.0,GKKUVIKLVZLD,3300.0,"Jun 28, 2020 10:26:00 PM",0,,kirangems接口导入,0,https://photo.diamondasset.in:8080/Picture/6352219830.pdf,https://photo.diamondasset.in:8080/imagesM/6352219830.jpg,0,1,N,0,BT0,BC0,-,-,4.92,0,0,0.0,3043.59,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,MED to STK,https://photo.diamondasset.in/photo/appVideo.jsp?idv=6352219830,,,,
4350586207,圆形,0.45,E,VVS1,EX,EX,EX,NON,4.96 X 4.99 X 2.98,,,60.00,60.00,SDA249803,2357097456,74753,-105.0,3044.25,香港,2357097456,无奶,EC0,无咖,1,sd.diamx.net,1,GIA,,1.0,SDAL2HDKV,3300.0,"Jun 28, 2020 9:23:28 PM",0,,diamx接口导入,0,https://www.gia.edu/report-check?reportno=2357097456,,0,1,N,0,-,-,-,-, 4.99 ,0,0,0.0,3044.25,1,0,0,0,0,ROUND,HK,True,0,False,0,,,1,,,,,,
4349940108,圆形,0.45,E,IF,EX,EX,EX,NON,4.88,4.91,3.02,61.6,62.0,CBK-342533,1357248827,71657,-88.0,3045.6,印度,1357248827,无奶,-,无咖,1,www.zuansoft.com,1,GIA,,0.0,CBK-V2LZVV,3600.0,"Jun 28, 2020 6:12:43 PM",0,N,71657 0628.xlsx,0,https://www.sunrisediamonds.com.hk/certi/1357248827.pdf,https://cdn2.brainwaves.co.in/img/1357248827/PR.jpg,0,1,N,1,-,-,-,-,4.91,0,0,0.0,3045.6,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,,,,,,
4348352986,圆形,0.45,E,IF,EX,EX,EX,NON,4.91,4.88,3.02,61.6,62.0,CBK-342533,1357248827,12458,-88.04,3046.248,印度,1357248827,无奶,-,无咖,1,www.zuansoft.com,1,GIA,,1.5,CBK-V2LZVV,3600.0,"Jun 28, 2020 11:24:42 AM",0,N,12458 0628.xlsx,0,https://www.shairugems.net/certi/1357248827.pdf,,0,1,N,1,BT0,-,-,-,4.91,0,0,0.0,3046.248,1,0,0,0,0,ROUND,INDIA,True,0,False,0,,,,,,,,,
